,sample_0,sample_1,raw_score,corrected_score,normalized_score,resampled
0,virtsim_30_0,virtsim_64_1,14,1.75,0.133689839572,False
1,virtsim_30_0,virtsim_29_4,8,1.0,-0.267379679144,False
2,virtsim_30_0,virtsim_29_3,8,1.0,-0.267379679144,False
3,virtsim_30_0,virtsim_29_2,7,0.88,-0.331550802139,False
4,virtsim_30_0,virtsim_29_1,8,1.0,-0.267379679144,False
5,virtsim_30_0,virtsim_62_2,13,1.63,0.0695187165775,False
6,virtsim_30_0,virtsim_26_4,9,1.13,-0.197860962567,False
7,virtsim_30_0,virtsim_60_4,13,1.63,0.0695187165775,False
8,virtsim_30_0,virtsim_74_1,11,1.38,-0.0641711229947,False
9,virtsim_30_0,virtsim_74_2,12,1.5,0.0,False
10,virtsim_30_0,virtsim_56_3,12,1.5,0.0,False
11,virtsim_30_0,virtsim_38_3,14,1.75,0.133689839572,False
12,virtsim_30_0,virtsim_58_2,14,1.75,0.133689839572,False
13,virtsim_30_0,virtsim_24_2,14,1.75,0.133689839572,False
14,virtsim_30_0,virtsim_24_3,14,1.75,0.133689839572,False
15,virtsim_30_0,virtsim_77_4,9,1.13,-0.197860962567,False
16,virtsim_30_0,virtsim_69_4,10,1.25,-0.133689839572,False
17,virtsim_30_0,virtsim_77_2,10,1.25,-0.133689839572,False
18,virtsim_30_0,virtsim_79_4,14,1.75,0.133689839572,False
19,virtsim_30_0,virtsim_79_3,14,1.75,0.133689839572,False
20,virtsim_30_0,virtsim_10_2,13,1.63,0.0695187165775,False
21,virtsim_30_0,virtsim_10_1,13,1.63,0.0695187165775,False
22,virtsim_30_0,virtsim_65_1,12,1.5,0.0,False
23,virtsim_30_0,virtsim_10_4,13,1.63,0.0695187165775,False
24,virtsim_30_0,virtsim_16_3,13,1.63,0.0695187165775,False
25,virtsim_30_0,virtsim_37_4,11,1.38,-0.0641711229947,False
26,virtsim_30_0,virtsim_63_2,11,1.38,-0.0641711229947,False
27,virtsim_30_0,virtsim_28_4,11,1.38,-0.0641711229947,False
28,virtsim_30_0,virtsim_14_3,14,1.75,0.133689839572,False
29,virtsim_30_0,virtsim_48_2,14,1.75,0.133689839572,False
30,virtsim_30_0,virtsim_94_3,13,1.63,0.0695187165775,False
31,virtsim_30_0,virtsim_3_1,10,1.25,-0.133689839572,False
32,virtsim_30_0,virtsim_73_2,11,1.38,-0.0641711229947,False
33,virtsim_30_0,virtsim_92_1,15,1.88,0.20320855615,False
34,virtsim_30_0,virtsim_73_4,11,1.38,-0.0641711229947,False
35,virtsim_30_0,virtsim_92_2,15,1.88,0.20320855615,False
36,virtsim_30_0,virtsim_1_3,12,1.5,0.0,False
37,virtsim_30_0,virtsim_53_3,12,1.5,0.0,False
38,virtsim_30_0,virtsim_59_4,11,1.38,-0.0641711229947,False
39,virtsim_30_0,virtsim_98_3,12,1.5,0.0,False
40,virtsim_30_0,virtsim_51_3,13,1.63,0.0695187165775,False
41,virtsim_30_0,virtsim_88_3,14,1.75,0.133689839572,False
42,virtsim_30_0,virtsim_78_1,12,1.5,0.0,False
43,virtsim_30_0,virtsim_78_2,12,1.5,0.0,False
44,virtsim_30_0,virtsim_33_4,11,1.38,-0.0641711229947,False
45,virtsim_30_0,virtsim_99_4,10,1.25,-0.133689839572,False
46,virtsim_30_0,virtsim_61_3,12,1.5,0.0,False
47,virtsim_30_0,virtsim_61_2,12,1.5,0.0,False
48,virtsim_30_0,virtsim_12_1,12,1.5,0.0,False
49,virtsim_30_0,virtsim_61_4,13,1.63,0.0695187165775,False
50,virtsim_30_0,virtsim_67_1,11,1.38,-0.0641711229947,False
51,virtsim_30_0,virtsim_9_1,13,1.63,0.0695187165775,False
52,virtsim_30_0,virtsim_67_3,10,1.25,-0.133689839572,False
53,virtsim_30_0,virtsim_67_4,11,1.38,-0.0641711229947,False
54,virtsim_30_0,virtsim_18_2,13,1.63,0.0695187165775,False
55,virtsim_30_0,virtsim_55_4,13,1.63,0.0695187165775,False
56,virtsim_30_0,virtsim_18_4,13,1.63,0.0695187165775,False
57,virtsim_30_0,virtsim_84_4,10,1.25,-0.133689839572,False
