,sample_0,sample_1,raw_score,corrected_score,normalized_score,resampled
0,virtsim_30_0,virtsim_30_3,2,0.25,-0.635,True
1,virtsim_30_0,virtsim_64_1,13,1.63,0.055,False
2,virtsim_30_0,virtsim_17_1,15,1.88,0.18,False
3,virtsim_30_0,virtsim_29_3,13,1.63,0.055,False
4,virtsim_30_0,virtsim_62_4,10,1.25,-0.135,False
5,virtsim_30_0,virtsim_62_1,9,1.13,-0.195,False
6,virtsim_30_0,virtsim_32_1,13,1.63,0.055,False
7,virtsim_30_0,virtsim_74_1,13,1.63,0.055,False
8,virtsim_30_0,virtsim_74_3,13,1.63,0.055,False
9,virtsim_30_0,virtsim_74_4,13,1.63,0.055,False
10,virtsim_30_0,virtsim_38_1,13,1.63,0.055,False
11,virtsim_30_0,virtsim_11_1,13,1.63,0.055,False
12,virtsim_30_0,virtsim_92_3,12,1.5,-0.01,False
13,virtsim_30_0,virtsim_58_1,13,1.63,0.055,False
14,virtsim_30_0,virtsim_24_3,14,1.75,0.115,False
15,virtsim_30_0,virtsim_77_4,10,1.25,-0.135,False
16,virtsim_30_0,virtsim_24_4,13,1.63,0.055,False
17,virtsim_30_0,virtsim_22_1,14,1.75,0.115,False
18,virtsim_30_0,virtsim_22_2,14,1.75,0.115,False
19,virtsim_30_0,virtsim_1_2,12,1.5,-0.01,False
20,virtsim_30_0,virtsim_52_2,15,1.88,0.18,False
21,virtsim_30_0,virtsim_79_1,11,1.38,-0.07,False
22,virtsim_30_0,virtsim_79_2,11,1.38,-0.07,False
23,virtsim_30_0,virtsim_79_3,12,1.5,-0.01,False
24,virtsim_30_0,virtsim_34_4,12,1.5,-0.01,False
25,virtsim_30_0,virtsim_10_3,13,1.63,0.055,False
26,virtsim_30_0,virtsim_10_2,13,1.63,0.055,False
27,virtsim_30_0,virtsim_16_1,11,1.38,-0.07,False
28,virtsim_30_0,virtsim_16_3,10,1.25,-0.135,False
29,virtsim_30_0,virtsim_37_1,13,1.63,0.055,False
30,virtsim_30_0,virtsim_96_3,14,1.75,0.115,False
