,sample_0,sample_1,raw_score,corrected_score,normalized_score,resampled
0,virtsim_32_0,virtsim_38_3,13,1.63,0.0685714285714,False
1,virtsim_32_0,virtsim_58_4,13,1.63,0.0685714285714,False
2,virtsim_32_0,virtsim_38_4,13,1.63,0.0685714285714,False
3,virtsim_32_0,virtsim_24_1,11,1.38,-0.0742857142857,False
4,virtsim_32_0,virtsim_77_2,12,1.5,-0.00571428571429,False
5,virtsim_32_0,virtsim_77_3,14,1.75,0.137142857143,False
6,virtsim_32_0,virtsim_77_1,12,1.5,-0.00571428571429,False
7,virtsim_32_0,virtsim_22_1,12,1.5,-0.00571428571429,False
8,virtsim_32_0,virtsim_22_2,12,1.5,-0.00571428571429,False
9,virtsim_32_0,virtsim_22_3,12,1.5,-0.00571428571429,False
10,virtsim_32_0,virtsim_71_4,13,1.63,0.0685714285714,False
11,virtsim_32_0,virtsim_79_2,13,1.63,0.0685714285714,False
12,virtsim_32_0,virtsim_79_3,12,1.5,-0.00571428571429,False
13,virtsim_32_0,virtsim_34_3,10,1.25,-0.148571428571,False
14,virtsim_32_0,virtsim_66_4,10,1.25,-0.148571428571,False
15,virtsim_32_0,virtsim_53_1,11,1.38,-0.0742857142857,False
16,virtsim_32_0,virtsim_63_4,12,1.5,-0.00571428571429,False
17,virtsim_32_0,virtsim_41_4,13,1.63,0.0685714285714,False
18,virtsim_32_0,virtsim_48_4,9,1.13,-0.217142857143,False
19,virtsim_32_0,virtsim_28_4,13,1.63,0.0685714285714,False
20,virtsim_32_0,virtsim_28_2,13,1.63,0.0685714285714,False
21,virtsim_32_0,virtsim_48_1,9,1.13,-0.217142857143,False
22,virtsim_32_0,virtsim_94_4,8,1.0,-0.291428571429,False
23,virtsim_32_0,virtsim_94_3,8,1.0,-0.291428571429,False
24,virtsim_32_0,virtsim_20_3,10,1.25,-0.148571428571,False
25,virtsim_32_0,virtsim_3_3,11,1.38,-0.0742857142857,False
26,virtsim_32_0,virtsim_3_1,11,1.38,-0.0742857142857,False
27,virtsim_32_0,virtsim_69_2,13,1.63,0.0685714285714,False
28,virtsim_32_0,virtsim_69_1,13,1.63,0.0685714285714,False
29,virtsim_32_0,virtsim_26_1,11,1.38,-0.0742857142857,False
30,virtsim_32_0,virtsim_92_2,11,1.38,-0.0742857142857,False
31,virtsim_32_0,virtsim_62_3,11,1.38,-0.0742857142857,False
32,virtsim_32_0,virtsim_25_2,13,1.63,0.0685714285714,False
33,virtsim_32_0,virtsim_25_1,14,1.75,0.137142857143,False
34,virtsim_32_0,virtsim_53_3,9,1.13,-0.217142857143,False
35,virtsim_32_0,virtsim_25_4,13,1.63,0.0685714285714,False
36,virtsim_32_0,virtsim_59_1,12,1.5,-0.00571428571429,False
37,virtsim_32_0,virtsim_98_1,13,1.63,0.0685714285714,False
38,virtsim_32_0,virtsim_88_3,12,1.5,-0.00571428571429,False
39,virtsim_32_0,virtsim_78_2,13,1.63,0.0685714285714,False
40,virtsim_32_0,virtsim_33_2,11,1.38,-0.0742857142857,False
41,virtsim_32_0,virtsim_67_1,11,1.38,-0.0742857142857,False
42,virtsim_32_0,virtsim_35_3,13,1.63,0.0685714285714,False
43,virtsim_32_0,virtsim_18_2,13,1.63,0.0685714285714,False
44,virtsim_32_0,virtsim_84_1,13,1.63,0.0685714285714,False
45,virtsim_32_0,virtsim_11_2,10,1.25,-0.148571428571,False
46,virtsim_32_0,virtsim_90_2,12,1.5,-0.00571428571429,False
47,virtsim_32_0,virtsim_47_3,12,1.5,-0.00571428571429,False
48,virtsim_32_0,virtsim_11_4,10,1.25,-0.148571428571,False
49,virtsim_32_0,virtsim_49_2,10,1.25,-0.148571428571,False
50,virtsim_32_0,virtsim_97_1,11,1.38,-0.0742857142857,False
51,virtsim_32_0,virtsim_41_1,13,1.63,0.0685714285714,False
52,virtsim_32_0,virtsim_41_3,13,1.63,0.0685714285714,False
53,virtsim_32_0,virtsim_5_4,12,1.5,-0.00571428571429,False
54,virtsim_32_0,virtsim_5_1,11,1.38,-0.0742857142857,False
55,virtsim_32_0,virtsim_5_2,11,1.38,-0.0742857142857,False
56,virtsim_32_0,virtsim_5_3,12,1.5,-0.00571428571429,False
57,virtsim_32_0,virtsim_95_2,12,1.5,-0.00571428571429,False
58,virtsim_32_0,virtsim_72_4,13,1.63,0.0685714285714,False
59,virtsim_32_0,virtsim_43_3,11,1.38,-0.0742857142857,False
60,virtsim_32_0,virtsim_68_2,11,1.38,-0.0742857142857,False
61,virtsim_32_0,virtsim_93_1,13,1.63,0.0685714285714,False
62,virtsim_32_0,virtsim_50_4,11,1.38,-0.0742857142857,False
63,virtsim_32_0,virtsim_97_2,11,1.38,-0.0742857142857,False
64,virtsim_32_0,virtsim_87_1,12,1.5,-0.00571428571429,False
65,virtsim_32_0,virtsim_60_3,13,1.63,0.0685714285714,False
66,virtsim_32_0,virtsim_82_2,14,1.75,0.137142857143,False
67,virtsim_32_0,virtsim_45_3,10,1.25,-0.148571428571,False
