,sample_0,sample_1,raw_score,corrected_score,normalized_score,resampled
0,virtsim_17_0,virtsim_17_5,1,0.13,-0.7,True
1,virtsim_17_0,virtsim_92_4,12,1.5,-0.015,False
2,virtsim_17_0,virtsim_74_1,12,1.5,-0.015,False
3,virtsim_17_0,virtsim_74_2,13,1.63,0.05,False
4,virtsim_17_0,virtsim_64_4,13,1.63,0.05,False
5,virtsim_17_0,virtsim_38_1,14,1.75,0.11,False
6,virtsim_17_0,virtsim_38_3,14,1.75,0.11,False
7,virtsim_17_0,virtsim_69_5,12,1.5,-0.015,False
8,virtsim_17_0,virtsim_24_3,13,1.63,0.05,False
9,virtsim_17_0,virtsim_34_1,12,1.5,-0.015,False
10,virtsim_17_0,virtsim_66_1,10,1.25,-0.14,False
11,virtsim_17_0,virtsim_10_3,11,1.38,-0.075,False
12,virtsim_17_0,virtsim_65_2,12,1.5,-0.015,False
13,virtsim_17_0,virtsim_10_5,12,1.5,-0.015,False
14,virtsim_17_0,virtsim_16_1,12,1.5,-0.015,False
15,virtsim_17_0,virtsim_37_4,11,1.38,-0.075,False
16,virtsim_17_0,virtsim_63_4,13,1.63,0.05,False
17,virtsim_17_0,virtsim_96_3,14,1.75,0.11,False
18,virtsim_17_0,virtsim_96_2,15,1.88,0.175,False
19,virtsim_17_0,virtsim_63_2,13,1.63,0.05,False
20,virtsim_17_0,virtsim_28_2,11,1.38,-0.075,False
21,virtsim_17_0,virtsim_94_5,14,1.75,0.11,False
22,virtsim_17_0,virtsim_20_2,13,1.63,0.05,False
23,virtsim_17_0,virtsim_20_3,14,1.75,0.11,False
24,virtsim_17_0,virtsim_20_1,14,1.75,0.11,False
25,virtsim_17_0,virtsim_3_2,13,1.63,0.05,False
26,virtsim_17_0,virtsim_69_2,12,1.5,-0.015,False
27,virtsim_17_0,virtsim_92_1,13,1.63,0.05,False
28,virtsim_17_0,virtsim_26_2,13,1.63,0.05,False
29,virtsim_17_0,virtsim_69_4,12,1.5,-0.015,False
30,virtsim_17_0,virtsim_1_1,14,1.75,0.11,False
31,virtsim_17_0,virtsim_1_2,14,1.75,0.11,False
32,virtsim_17_0,virtsim_1_5,14,1.75,0.11,False
33,virtsim_17_0,virtsim_53_3,15,1.88,0.175,False
34,virtsim_17_0,virtsim_53_4,15,1.88,0.175,False
35,virtsim_17_0,virtsim_59_4,12,1.5,-0.015,False
36,virtsim_17_0,virtsim_59_5,13,1.63,0.05,False
37,virtsim_17_0,virtsim_30_5,16,2.0,0.235,False
38,virtsim_17_0,virtsim_98_2,12,1.5,-0.015,False
39,virtsim_17_0,virtsim_98_4,12,1.5,-0.015,False
40,virtsim_17_0,virtsim_78_4,13,1.63,0.05,False
41,virtsim_17_0,virtsim_78_1,13,1.63,0.05,False
42,virtsim_17_0,virtsim_78_3,13,1.63,0.05,False
43,virtsim_17_0,virtsim_57_5,11,1.38,-0.075,False
44,virtsim_17_0,virtsim_12_4,12,1.5,-0.015,False
45,virtsim_17_0,virtsim_12_3,12,1.5,-0.015,False
46,virtsim_17_0,virtsim_12_2,12,1.5,-0.015,False
47,virtsim_17_0,virtsim_9_3,14,1.75,0.11,False
48,virtsim_17_0,virtsim_67_4,14,1.75,0.11,False
49,virtsim_17_0,virtsim_35_3,15,1.88,0.175,False
50,virtsim_17_0,virtsim_18_1,13,1.63,0.05,False
51,virtsim_17_0,virtsim_55_5,10,1.25,-0.14,False
52,virtsim_17_0,virtsim_84_3,14,1.75,0.11,False
53,virtsim_17_0,virtsim_47_4,15,1.88,0.175,False
54,virtsim_17_0,virtsim_90_5,11,1.38,-0.075,False
55,virtsim_17_0,virtsim_49_1,13,1.63,0.05,False
56,virtsim_17_0,virtsim_49_2,13,1.63,0.05,False
57,virtsim_17_0,virtsim_97_1,12,1.5,-0.015,False
58,virtsim_17_0,virtsim_5_4,11,1.38,-0.075,False
59,virtsim_17_0,virtsim_5_2,11,1.38,-0.075,False
60,virtsim_17_0,virtsim_88_4,15,1.88,0.175,False
61,virtsim_17_0,virtsim_95_2,12,1.5,-0.015,False
62,virtsim_17_0,virtsim_37_2,9,1.13,-0.2,False
63,virtsim_17_0,virtsim_2_5,13,1.63,0.05,False
64,virtsim_17_0,virtsim_2_4,13,1.63,0.05,False
65,virtsim_17_0,virtsim_2_3,13,1.63,0.05,False
66,virtsim_17_0,virtsim_93_4,12,1.5,-0.015,False
67,virtsim_17_0,virtsim_68_3,14,1.75,0.11,False
68,virtsim_17_0,virtsim_68_1,14,1.75,0.11,False
69,virtsim_17_0,virtsim_81_5,13,1.63,0.05,False
70,virtsim_17_0,virtsim_47_5,15,1.88,0.175,False
71,virtsim_17_0,virtsim_50_1,12,1.5,-0.015,False
72,virtsim_17_0,virtsim_89_3,14,1.75,0.11,False
73,virtsim_17_0,virtsim_56_5,13,1.63,0.05,False
74,virtsim_17_0,virtsim_99_1,13,1.63,0.05,False
75,virtsim_17_0,virtsim_41_4,13,1.63,0.05,False
76,virtsim_17_0,virtsim_6_1,11,1.38,-0.075,False
77,virtsim_17_0,virtsim_60_2,13,1.63,0.05,False
78,virtsim_17_0,virtsim_54_2,15,1.88,0.175,False
79,virtsim_17_0,virtsim_46_5,12,1.5,-0.015,False
80,virtsim_17_0,virtsim_82_2,11,1.38,-0.075,False
81,virtsim_17_0,virtsim_13_1,12,1.5,-0.015,False
82,virtsim_17_0,virtsim_91_4,14,1.75,0.11,False
83,virtsim_17_0,virtsim_82_1,11,1.38,-0.075,False
84,virtsim_17_0,virtsim_45_1,9,1.13,-0.2,False
85,virtsim_17_0,virtsim_45_3,10,1.25,-0.14,False
86,virtsim_17_0,virtsim_8_2,12,1.5,-0.015,False
87,virtsim_17_0,virtsim_8_4,12,1.5,-0.015,False
88,virtsim_17_0,virtsim_44_2,14,1.75,0.11,False
89,virtsim_17_0,virtsim_44_3,14,1.75,0.11,False
90,virtsim_17_0,virtsim_0_4,10,1.25,-0.14,False
91,virtsim_17_0,virtsim_58_5,12,1.5,-0.015,False
92,virtsim_17_0,virtsim_61_5,13,1.63,0.05,False
93,virtsim_17_0,virtsim_40_1,12,1.5,-0.015,False
94,virtsim_17_0,virtsim_40_3,12,1.5,-0.015,False
95,virtsim_17_0,virtsim_4_5,13,1.63,0.05,False
96,virtsim_17_0,virtsim_48_3,14,1.75,0.11,False
97,virtsim_17_0,virtsim_42_5,12,1.5,-0.015,False
98,virtsim_17_0,virtsim_76_3,12,1.5,-0.015,False
99,virtsim_17_0,virtsim_23_1,12,1.5,-0.015,False
100,virtsim_17_0,virtsim_39_4,12,1.5,-0.015,False
101,virtsim_17_0,virtsim_70_5,15,1.88,0.175,False
102,virtsim_17_0,virtsim_81_3,14,1.75,0.11,False
103,virtsim_17_0,virtsim_21_3,13,1.63,0.05,False
104,virtsim_17_0,virtsim_6_5,9,1.13,-0.2,False
105,virtsim_74_0,virtsim_74_2,2,0.25,-0.64,True
106,virtsim_74_0,virtsim_64_4,11,1.38,-0.075,False
107,virtsim_74_0,virtsim_38_1,12,1.5,-0.015,False
108,virtsim_74_0,virtsim_38_3,12,1.5,-0.015,False
109,virtsim_74_0,virtsim_69_5,14,1.75,0.11,False
110,virtsim_74_0,virtsim_24_3,14,1.75,0.11,False
111,virtsim_74_0,virtsim_34_1,9,1.13,-0.2,False
112,virtsim_74_0,virtsim_66_1,12,1.5,-0.015,False
113,virtsim_74_0,virtsim_10_3,14,1.75,0.11,False
114,virtsim_74_0,virtsim_65_2,12,1.5,-0.015,False
115,virtsim_74_0,virtsim_10_5,14,1.75,0.11,False
116,virtsim_74_0,virtsim_16_1,11,1.38,-0.075,False
117,virtsim_74_0,virtsim_37_4,11,1.38,-0.075,False
118,virtsim_74_0,virtsim_63_4,11,1.38,-0.075,False
119,virtsim_74_0,virtsim_96_3,13,1.63,0.05,False
120,virtsim_74_0,virtsim_96_2,13,1.63,0.05,False
121,virtsim_74_0,virtsim_63_2,11,1.38,-0.075,False
122,virtsim_74_0,virtsim_28_2,11,1.38,-0.075,False
123,virtsim_74_0,virtsim_94_5,13,1.63,0.05,False
124,virtsim_74_0,virtsim_20_2,9,1.13,-0.2,False
125,virtsim_74_0,virtsim_20_3,8,1.0,-0.265,False
126,virtsim_74_0,virtsim_20_1,8,1.0,-0.265,False
127,virtsim_74_0,virtsim_3_2,11,1.38,-0.075,False
128,virtsim_74_0,virtsim_69_2,13,1.63,0.05,False
129,virtsim_74_0,virtsim_92_1,12,1.5,-0.015,False
130,virtsim_74_0,virtsim_26_2,15,1.88,0.175,False
131,virtsim_74_0,virtsim_69_4,14,1.75,0.11,False
132,virtsim_74_0,virtsim_1_1,13,1.63,0.05,False
133,virtsim_74_0,virtsim_1_2,13,1.63,0.05,False
134,virtsim_74_0,virtsim_1_5,13,1.63,0.05,False
135,virtsim_74_0,virtsim_53_3,12,1.5,-0.015,False
136,virtsim_74_0,virtsim_53_4,12,1.5,-0.015,False
137,virtsim_74_0,virtsim_59_4,12,1.5,-0.015,False
138,virtsim_74_0,virtsim_59_5,11,1.38,-0.075,False
139,virtsim_74_0,virtsim_30_5,13,1.63,0.05,False
140,virtsim_74_0,virtsim_98_2,12,1.5,-0.015,False
141,virtsim_74_0,virtsim_98_4,12,1.5,-0.015,False
142,virtsim_74_0,virtsim_78_4,11,1.38,-0.075,False
143,virtsim_74_0,virtsim_78_1,12,1.5,-0.015,False
144,virtsim_74_0,virtsim_78_3,13,1.63,0.05,False
145,virtsim_74_0,virtsim_57_5,10,1.25,-0.14,False
146,virtsim_74_0,virtsim_12_4,11,1.38,-0.075,False
147,virtsim_74_0,virtsim_12_3,10,1.25,-0.14,False
148,virtsim_74_0,virtsim_12_2,10,1.25,-0.14,False
149,virtsim_74_0,virtsim_9_3,10,1.25,-0.14,False
150,virtsim_74_0,virtsim_67_4,12,1.5,-0.015,False
151,virtsim_74_0,virtsim_35_3,14,1.75,0.11,False
