,sample_0,sample_1,raw_score,corrected_score,normalized_score,resampled
0,virtsim_19_0,virtsim_19_1,2,0.25,-0.679144385027,True
1,virtsim_19_0,virtsim_36_6,11,1.38,-0.0748663101604,False
2,virtsim_19_0,virtsim_30_2,11,1.38,-0.0748663101604,False
3,virtsim_19_0,virtsim_64_2,13,1.63,0.0588235294118,False
4,virtsim_19_0,virtsim_17_3,10,1.25,-0.144385026738,False
5,virtsim_19_0,virtsim_29_2,14,1.75,0.122994652406,False
6,virtsim_19_0,virtsim_62_5,11,1.38,-0.0748663101604,False
7,virtsim_19_0,virtsim_32_4,13,1.63,0.0588235294118,False
8,virtsim_19_0,virtsim_62_3,11,1.38,-0.0748663101604,False
9,virtsim_19_0,virtsim_73_3,13,1.63,0.0588235294118,False
10,virtsim_19_0,virtsim_74_2,10,1.25,-0.144385026738,False
11,virtsim_19_0,virtsim_74_7,9,1.13,-0.208556149733,False
12,virtsim_19_0,virtsim_38_1,13,1.63,0.0588235294118,False
13,virtsim_19_0,virtsim_38_5,12,1.5,-0.0106951871658,False
14,virtsim_19_0,virtsim_58_2,12,1.5,-0.0106951871658,False
15,virtsim_19_0,virtsim_24_3,13,1.63,0.0588235294118,False
16,virtsim_19_0,virtsim_77_4,12,1.5,-0.0106951871658,False
17,virtsim_19_0,virtsim_24_1,12,1.5,-0.0106951871658,False
18,virtsim_19_0,virtsim_15_5,12,1.5,-0.0106951871658,False
19,virtsim_19_0,virtsim_30_7,12,1.5,-0.0106951871658,False
20,virtsim_19_0,virtsim_71_5,11,1.38,-0.0748663101604,False
21,virtsim_19_0,virtsim_11_5,13,1.63,0.0588235294118,False
22,virtsim_19_0,virtsim_79_6,11,1.38,-0.0748663101604,False
23,virtsim_19_0,virtsim_1_3,11,1.38,-0.0748663101604,False
24,virtsim_19_0,virtsim_75_4,12,1.5,-0.0106951871658,False
25,virtsim_19_0,virtsim_80_7,14,1.75,0.122994652406,False
26,virtsim_19_0,virtsim_34_4,12,1.5,-0.0106951871658,False
