,sample_0,sample_1,raw_score,corrected_score,normalized_score,resampled
0,virtsim_19_0,virtsim_36_4,11,1.38,-0.055,False
1,virtsim_19_0,virtsim_30_1,14,1.75,0.13,False
2,virtsim_19_0,virtsim_30_3,15,1.88,0.195,False
3,virtsim_19_0,virtsim_30_2,15,1.88,0.195,False
4,virtsim_19_0,virtsim_30_5,14,1.75,0.13,False
5,virtsim_19_0,virtsim_30_4,14,1.75,0.13,False
6,virtsim_19_0,virtsim_30_6,13,1.63,0.07,False
7,virtsim_19_0,virtsim_29_6,10,1.25,-0.12,False
8,virtsim_19_0,virtsim_29_1,10,1.25,-0.12,False
9,virtsim_19_0,virtsim_92_4,12,1.5,0.005,False
10,virtsim_19_0,virtsim_70_4,11,1.38,-0.055,False
11,virtsim_19_0,virtsim_73_1,14,1.75,0.13,False
12,virtsim_19_0,virtsim_7_3,14,1.75,0.13,False
13,virtsim_19_0,virtsim_38_3,14,1.75,0.13,False
14,virtsim_19_0,virtsim_24_2,13,1.63,0.07,False
15,virtsim_19_0,virtsim_24_6,13,1.63,0.07,False
16,virtsim_19_0,virtsim_24_5,14,1.75,0.13,False
17,virtsim_19_0,virtsim_22_1,12,1.5,0.005,False
18,virtsim_19_0,virtsim_71_2,13,1.63,0.07,False
19,virtsim_19_0,virtsim_79_1,12,1.5,0.005,False
20,virtsim_19_0,virtsim_34_3,13,1.63,0.07,False
21,virtsim_19_0,virtsim_66_1,12,1.5,0.005,False
22,virtsim_19_0,virtsim_66_3,12,1.5,0.005,False
23,virtsim_19_0,virtsim_66_6,12,1.5,0.005,False
24,virtsim_19_0,virtsim_10_2,13,1.63,0.07,False
25,virtsim_19_0,virtsim_65_4,10,1.25,-0.12,False
26,virtsim_19_0,virtsim_65_3,10,1.25,-0.12,False
27,virtsim_19_0,virtsim_65_1,10,1.25,-0.12,False
28,virtsim_19_0,virtsim_16_3,13,1.63,0.07,False
29,virtsim_19_0,virtsim_37_4,13,1.63,0.07,False
30,virtsim_19_0,virtsim_96_1,12,1.5,0.005,False
31,virtsim_19_0,virtsim_96_2,12,1.5,0.005,False
32,virtsim_19_0,virtsim_96_5,12,1.5,0.005,False
33,virtsim_19_0,virtsim_96_4,13,1.63,0.07,False
34,virtsim_19_0,virtsim_87_5,12,1.5,0.005,False
35,virtsim_19_0,virtsim_63_2,12,1.5,0.005,False
36,virtsim_19_0,virtsim_14_6,15,1.88,0.195,False
37,virtsim_19_0,virtsim_48_6,13,1.63,0.07,False
38,virtsim_19_0,virtsim_14_3,15,1.88,0.195,False
39,virtsim_19_0,virtsim_14_1,14,1.75,0.13,False
40,virtsim_19_0,virtsim_94_5,13,1.63,0.07,False
41,virtsim_19_0,virtsim_94_4,14,1.75,0.13,False
42,virtsim_19_0,virtsim_20_1,10,1.25,-0.12,False
43,virtsim_19_0,virtsim_86_6,12,1.5,0.005,False
44,virtsim_19_0,virtsim_3_2,14,1.75,0.13,False
45,virtsim_19_0,virtsim_69_2,13,1.63,0.07,False
46,virtsim_19_0,virtsim_26_6,13,1.63,0.07,False
47,virtsim_19_0,virtsim_69_5,13,1.63,0.07,False
48,virtsim_19_0,virtsim_73_5,14,1.75,0.13,False
49,virtsim_19_0,virtsim_75_1,13,1.63,0.07,False
50,virtsim_19_0,virtsim_86_5,12,1.5,0.005,False
51,virtsim_19_0,virtsim_75_6,13,1.63,0.07,False
52,virtsim_19_0,virtsim_54_6,12,1.5,0.005,False
53,virtsim_19_0,virtsim_25_3,14,1.75,0.13,False
54,virtsim_19_0,virtsim_53_1,13,1.63,0.07,False
55,virtsim_19_0,virtsim_53_2,12,1.5,0.005,False
56,virtsim_19_0,virtsim_53_3,13,1.63,0.07,False
57,virtsim_19_0,virtsim_25_6,14,1.75,0.13,False
58,virtsim_19_0,virtsim_59_6,14,1.75,0.13,False
59,virtsim_19_0,virtsim_59_2,15,1.88,0.195,False
