,sample_0,sample_1,raw_score,corrected_score,normalized_score,resampled
0,virtsim_36_0,virtsim_19_6,13,1.63,0.0588235294118,False
1,virtsim_36_0,virtsim_64_6,13,1.63,0.0588235294118,False
2,virtsim_36_0,virtsim_30_6,11,1.38,-0.0748663101604,False
3,virtsim_36_0,virtsim_17_2,9,1.13,-0.208556149733,False
4,virtsim_36_0,virtsim_29_4,13,1.63,0.0588235294118,False
5,virtsim_36_0,virtsim_29_3,12,1.5,-0.0106951871658,False
6,virtsim_36_0,virtsim_29_2,13,1.63,0.0588235294118,False
7,virtsim_36_0,virtsim_62_5,12,1.5,-0.0106951871658,False
8,virtsim_36_0,virtsim_62_7,11,1.38,-0.0748663101604,False
9,virtsim_36_0,virtsim_32_2,14,1.75,0.122994652406,False
10,virtsim_36_0,virtsim_74_2,14,1.75,0.122994652406,False
11,virtsim_36_0,virtsim_47_6,13,1.63,0.0588235294118,False
12,virtsim_36_0,virtsim_92_1,13,1.63,0.0588235294118,False
13,virtsim_36_0,virtsim_27_7,13,1.63,0.0588235294118,False
14,virtsim_36_0,virtsim_73_7,12,1.5,-0.0106951871658,False
15,virtsim_36_0,virtsim_38_1,11,1.38,-0.0748663101604,False
16,virtsim_36_0,virtsim_58_6,11,1.38,-0.0748663101604,False
17,virtsim_36_0,virtsim_58_5,11,1.38,-0.0748663101604,False
18,virtsim_36_0,virtsim_38_4,11,1.38,-0.0748663101604,False
19,virtsim_36_0,virtsim_77_2,13,1.63,0.0588235294118,False
20,virtsim_36_0,virtsim_22_2,12,1.5,-0.0106951871658,False
21,virtsim_36_0,virtsim_22_6,12,1.5,-0.0106951871658,False
22,virtsim_36_0,virtsim_71_6,14,1.75,0.122994652406,False
23,virtsim_36_0,virtsim_11_5,13,1.63,0.0588235294118,False
24,virtsim_36_0,virtsim_79_4,12,1.5,-0.0106951871658,False
25,virtsim_36_0,virtsim_79_5,11,1.38,-0.0748663101604,False
26,virtsim_36_0,virtsim_80_6,13,1.63,0.0588235294118,False
27,virtsim_36_0,virtsim_79_3,10,1.25,-0.144385026738,False
28,virtsim_36_0,virtsim_34_4,10,1.25,-0.144385026738,False
29,virtsim_36_0,virtsim_34_7,10,1.25,-0.144385026738,False
30,virtsim_36_0,virtsim_34_1,10,1.25,-0.144385026738,False
31,virtsim_36_0,virtsim_34_3,10,1.25,-0.144385026738,False
32,virtsim_36_0,virtsim_17_4,10,1.25,-0.144385026738,False
33,virtsim_36_0,virtsim_52_5,10,1.25,-0.144385026738,False
34,virtsim_36_0,virtsim_66_6,12,1.5,-0.0106951871658,False
35,virtsim_36_0,virtsim_65_2,11,1.38,-0.0748663101604,False
36,virtsim_36_0,virtsim_10_5,11,1.38,-0.0748663101604,False
37,virtsim_36_0,virtsim_37_2,13,1.63,0.0588235294118,False
38,virtsim_36_0,virtsim_16_3,11,1.38,-0.0748663101604,False
39,virtsim_36_0,virtsim_16_5,10,1.25,-0.144385026738,False
40,virtsim_36_0,virtsim_37_7,12,1.5,-0.0106951871658,False
41,virtsim_36_0,virtsim_16_7,10,1.25,-0.144385026738,False
42,virtsim_36_0,virtsim_63_5,10,1.25,-0.144385026738,False
43,virtsim_36_0,virtsim_63_4,12,1.5,-0.0106951871658,False
44,virtsim_36_0,virtsim_96_3,12,1.5,-0.0106951871658,False
45,virtsim_36_0,virtsim_63_6,11,1.38,-0.0748663101604,False
46,virtsim_36_0,virtsim_63_1,11,1.38,-0.0748663101604,False
47,virtsim_36_0,virtsim_63_2,12,1.5,-0.0106951871658,False
48,virtsim_36_0,virtsim_0_7,12,1.5,-0.0106951871658,False
49,virtsim_36_0,virtsim_14_4,10,1.25,-0.144385026738,False
50,virtsim_36_0,virtsim_48_1,13,1.63,0.0588235294118,False
51,virtsim_36_0,virtsim_20_4,12,1.5,-0.0106951871658,False
52,virtsim_36_0,virtsim_20_2,13,1.63,0.0588235294118,False
53,virtsim_36_0,virtsim_94_2,11,1.38,-0.0748663101604,False
54,virtsim_36_0,virtsim_97_4,11,1.38,-0.0748663101604,False
55,virtsim_36_0,virtsim_3_5,11,1.38,-0.0748663101604,False
56,virtsim_36_0,virtsim_62_1,11,1.38,-0.0748663101604,False
57,virtsim_36_0,virtsim_73_2,12,1.5,-0.0106951871658,False
58,virtsim_36_0,virtsim_73_1,12,1.5,-0.0106951871658,False
59,virtsim_36_0,virtsim_26_1,10,1.25,-0.144385026738,False
60,virtsim_36_0,virtsim_26_2,9,1.13,-0.208556149733,False
61,virtsim_36_0,virtsim_26_3,9,1.13,-0.208556149733,False
62,virtsim_36_0,virtsim_1_7,12,1.5,-0.0106951871658,False
63,virtsim_36_0,virtsim_24_6,13,1.63,0.0588235294118,False
64,virtsim_36_0,virtsim_53_3,12,1.5,-0.0106951871658,False
65,virtsim_36_0,virtsim_25_7,11,1.38,-0.0748663101604,False
66,virtsim_36_0,virtsim_54_5,12,1.5,-0.0106951871658,False
67,virtsim_36_0,virtsim_53_6,13,1.63,0.0588235294118,False
68,virtsim_36_0,virtsim_98_3,13,1.63,0.0588235294118,False
69,virtsim_36_0,virtsim_20_3,13,1.63,0.0588235294118,False
70,virtsim_36_0,virtsim_98_6,13,1.63,0.0588235294118,False
71,virtsim_36_0,virtsim_78_7,11,1.38,-0.0748663101604,False
72,virtsim_36_0,virtsim_88_3,10,1.25,-0.144385026738,False
73,virtsim_36_0,virtsim_88_5,9,1.13,-0.208556149733,False
74,virtsim_36_0,virtsim_56_4,12,1.5,-0.0106951871658,False
75,virtsim_36_0,virtsim_51_6,10,1.25,-0.144385026738,False
76,virtsim_36_0,virtsim_57_6,12,1.5,-0.0106951871658,False
77,virtsim_36_0,virtsim_57_1,13,1.63,0.0588235294118,False
78,virtsim_36_0,virtsim_12_5,12,1.5,-0.0106951871658,False
79,virtsim_36_0,virtsim_12_4,12,1.5,-0.0106951871658,False
80,virtsim_36_0,virtsim_12_7,11,1.38,-0.0748663101604,False
81,virtsim_36_0,virtsim_61_7,11,1.38,-0.0748663101604,False
82,virtsim_36_0,virtsim_12_2,12,1.5,-0.0106951871658,False
83,virtsim_36_0,virtsim_9_1,12,1.5,-0.0106951871658,False
84,virtsim_36_0,virtsim_67_4,9,1.13,-0.208556149733,False
85,virtsim_36_0,virtsim_55_2,13,1.63,0.0588235294118,False
86,virtsim_36_0,virtsim_98_7,13,1.63,0.0588235294118,False
87,virtsim_36_0,virtsim_18_1,13,1.63,0.0588235294118,False
88,virtsim_36_0,virtsim_95_4,13,1.63,0.0588235294118,False
89,virtsim_36_0,virtsim_84_5,13,1.63,0.0588235294118,False
90,virtsim_36_0,virtsim_84_2,13,1.63,0.0588235294118,False
91,virtsim_36_0,virtsim_7_2,11,1.38,-0.0748663101604,False
92,virtsim_36_0,virtsim_27_1,12,1.5,-0.0106951871658,False
93,virtsim_36_0,virtsim_47_4,13,1.63,0.0588235294118,False
94,virtsim_36_0,virtsim_47_3,12,1.5,-0.0106951871658,False
95,virtsim_36_0,virtsim_90_6,13,1.63,0.0588235294118,False
96,virtsim_36_0,virtsim_7_4,11,1.38,-0.0748663101604,False
97,virtsim_36_0,virtsim_7_5,11,1.38,-0.0748663101604,False
98,virtsim_36_0,virtsim_72_5,13,1.63,0.0588235294118,False
99,virtsim_36_0,virtsim_86_1,12,1.5,-0.0106951871658,False
100,virtsim_36_0,virtsim_41_1,13,1.63,0.0588235294118,False
101,virtsim_36_0,virtsim_41_2,13,1.63,0.0588235294118,False
102,virtsim_36_0,virtsim_5_1,13,1.63,0.0588235294118,False
103,virtsim_36_0,virtsim_27_5,11,1.38,-0.0748663101604,False
