,sample_0,sample_1,raw_score,corrected_score,normalized_score,resampled
0,virtsim_17_0,virtsim_17_2,4,0.5,-0.505,True
1,virtsim_17_0,virtsim_17_3,4,0.5,-0.505,True
2,virtsim_17_0,virtsim_62_4,9,1.13,-0.19,False
3,virtsim_17_0,virtsim_32_3,14,1.75,0.12,False
4,virtsim_17_0,virtsim_62_3,8,1.0,-0.255,False
5,virtsim_17_0,virtsim_26_4,11,1.38,-0.065,False
6,virtsim_17_0,virtsim_36_5,12,1.5,-0.005,False
7,virtsim_17_0,virtsim_86_5,14,1.75,0.12,False
8,virtsim_17_0,virtsim_74_5,10,1.25,-0.13,False
9,virtsim_17_0,virtsim_73_6,14,1.75,0.12,False
10,virtsim_17_0,virtsim_47_5,11,1.38,-0.065,False
11,virtsim_17_0,virtsim_38_1,15,1.88,0.185,False
12,virtsim_17_0,virtsim_58_6,11,1.38,-0.065,False
13,virtsim_17_0,virtsim_58_3,11,1.38,-0.065,False
14,virtsim_17_0,virtsim_58_1,11,1.38,-0.065,False
15,virtsim_17_0,virtsim_38_6,12,1.5,-0.005,False
16,virtsim_17_0,virtsim_77_6,12,1.5,-0.005,False
17,virtsim_17_0,virtsim_24_1,12,1.5,-0.005,False
18,virtsim_17_0,virtsim_71_5,13,1.63,0.06,False
19,virtsim_17_0,virtsim_71_6,13,1.63,0.06,False
20,virtsim_17_0,virtsim_52_3,13,1.63,0.06,False
21,virtsim_17_0,virtsim_71_2,13,1.63,0.06,False
22,virtsim_17_0,virtsim_71_3,13,1.63,0.06,False
23,virtsim_17_0,virtsim_79_6,14,1.75,0.12,False
24,virtsim_17_0,virtsim_34_2,13,1.63,0.06,False
25,virtsim_17_0,virtsim_66_1,12,1.5,-0.005,False
26,virtsim_17_0,virtsim_66_4,12,1.5,-0.005,False
27,virtsim_17_0,virtsim_66_6,13,1.63,0.06,False
28,virtsim_17_0,virtsim_65_4,12,1.5,-0.005,False
29,virtsim_17_0,virtsim_65_2,13,1.63,0.06,False
30,virtsim_17_0,virtsim_37_3,12,1.5,-0.005,False
31,virtsim_17_0,virtsim_16_5,13,1.63,0.06,False
32,virtsim_17_0,virtsim_53_3,13,1.63,0.06,False
33,virtsim_17_0,virtsim_48_6,11,1.38,-0.065,False
