,sample_0,sample_1,raw_score,corrected_score,normalized_score,resampled
0,virtsim_29_0,virtsim_32_7,9,1.13,-0.19,False
1,virtsim_29_0,virtsim_62_6,13,1.63,0.06,False
2,virtsim_29_0,virtsim_32_4,10,1.25,-0.13,False
3,virtsim_29_0,virtsim_62_3,14,1.75,0.12,False
4,virtsim_29_0,virtsim_26_5,14,1.75,0.12,False
5,virtsim_29_0,virtsim_41_7,13,1.63,0.06,False
6,virtsim_29_0,virtsim_95_7,12,1.5,-0.005,False
7,virtsim_29_0,virtsim_99_7,13,1.63,0.06,False
8,virtsim_29_0,virtsim_90_3,12,1.5,-0.005,False
9,virtsim_29_0,virtsim_56_3,10,1.25,-0.13,False
10,virtsim_29_0,virtsim_74_6,10,1.25,-0.13,False
11,virtsim_29_0,virtsim_77_6,9,1.13,-0.19,False
12,virtsim_29_0,virtsim_77_2,10,1.25,-0.13,False
13,virtsim_29_0,virtsim_77_3,9,1.13,-0.19,False
14,virtsim_29_0,virtsim_22_4,11,1.38,-0.065,False
15,virtsim_29_0,virtsim_90_5,12,1.5,-0.005,False
16,virtsim_29_0,virtsim_22_6,11,1.38,-0.065,False
17,virtsim_29_0,virtsim_71_5,13,1.63,0.06,False
18,virtsim_29_0,virtsim_90_4,12,1.5,-0.005,False
19,virtsim_29_0,virtsim_71_1,13,1.63,0.06,False
20,virtsim_29_0,virtsim_79_5,12,1.5,-0.005,False
21,virtsim_29_0,virtsim_79_1,12,1.5,-0.005,False
22,virtsim_29_0,virtsim_79_2,12,1.5,-0.005,False
23,virtsim_29_0,virtsim_17_7,15,1.88,0.185,False
24,virtsim_29_0,virtsim_34_4,14,1.75,0.12,False
25,virtsim_29_0,virtsim_34_7,14,1.75,0.12,False
26,virtsim_29_0,virtsim_75_5,11,1.38,-0.065,False
27,virtsim_29_0,virtsim_10_3,12,1.5,-0.005,False
28,virtsim_29_0,virtsim_10_7,11,1.38,-0.065,False
29,virtsim_29_0,virtsim_65_1,10,1.25,-0.13,False
30,virtsim_29_0,virtsim_16_3,13,1.63,0.06,False
31,virtsim_29_0,virtsim_37_1,11,1.38,-0.065,False
32,virtsim_29_0,virtsim_37_6,11,1.38,-0.065,False
33,virtsim_29_0,virtsim_16_6,13,1.63,0.06,False
34,virtsim_29_0,virtsim_63_5,13,1.63,0.06,False
35,virtsim_29_0,virtsim_14_6,12,1.5,-0.005,False
36,virtsim_29_0,virtsim_14_5,12,1.5,-0.005,False
37,virtsim_29_0,virtsim_14_4,12,1.5,-0.005,False
38,virtsim_29_0,virtsim_28_3,13,1.63,0.06,False
39,virtsim_29_0,virtsim_20_6,12,1.5,-0.005,False
40,virtsim_29_0,virtsim_94_2,13,1.63,0.06,False
41,virtsim_29_0,virtsim_94_1,13,1.63,0.06,False
42,virtsim_29_0,virtsim_20_1,13,1.63,0.06,False
43,virtsim_29_0,virtsim_3_6,13,1.63,0.06,False
44,virtsim_29_0,virtsim_3_4,12,1.5,-0.005,False
45,virtsim_29_0,virtsim_3_2,12,1.5,-0.005,False
46,virtsim_29_0,virtsim_73_2,13,1.63,0.06,False
