,sample_0,sample_1,raw_score,corrected_score,normalized_score,resampled
0,virtsim_19_0,virtsim_31_4,11,1.38,-0.0802139037433,False
1,virtsim_19_0,virtsim_41_4,12,1.5,-0.0160427807487,False
2,virtsim_19_0,virtsim_64_1,11,1.38,-0.0802139037433,False
3,virtsim_19_0,virtsim_29_2,15,1.88,0.187165775401,False
4,virtsim_19_0,virtsim_29_1,15,1.88,0.187165775401,False
5,virtsim_19_0,virtsim_62_3,12,1.5,-0.0160427807487,False
6,virtsim_19_0,virtsim_74_3,12,1.5,-0.0160427807487,False
7,virtsim_19_0,virtsim_38_1,13,1.63,0.0534759358289,False
8,virtsim_19_0,virtsim_38_2,13,1.63,0.0534759358289,False
9,virtsim_19_0,virtsim_58_2,14,1.75,0.117647058824,False
10,virtsim_19_0,virtsim_24_3,13,1.63,0.0534759358289,False
11,virtsim_19_0,virtsim_69_4,13,1.63,0.0534759358289,False
12,virtsim_19_0,virtsim_77_3,12,1.5,-0.0160427807487,False
13,virtsim_19_0,virtsim_22_2,14,1.75,0.117647058824,False
14,virtsim_19_0,virtsim_22_3,14,1.75,0.117647058824,False
15,virtsim_19_0,virtsim_71_1,11,1.38,-0.0802139037433,False
16,virtsim_19_0,virtsim_71_2,12,1.5,-0.0160427807487,False
17,virtsim_19_0,virtsim_34_2,9,1.13,-0.213903743316,False
18,virtsim_19_0,virtsim_65_3,10,1.25,-0.149732620321,False
19,virtsim_19_0,virtsim_37_2,12,1.5,-0.0160427807487,False
20,virtsim_19_0,virtsim_37_1,13,1.63,0.0534759358289,False
21,virtsim_19_0,virtsim_96_1,11,1.38,-0.0802139037433,False
22,virtsim_19_0,virtsim_96_3,11,1.38,-0.0802139037433,False
23,virtsim_19_0,virtsim_96_4,11,1.38,-0.0802139037433,False
24,virtsim_19_0,virtsim_97_1,13,1.63,0.0534759358289,False
25,virtsim_19_0,virtsim_48_2,10,1.25,-0.149732620321,False
26,virtsim_19_0,virtsim_28_1,13,1.63,0.0534759358289,False
27,virtsim_19_0,virtsim_20_2,11,1.38,-0.0802139037433,False
28,virtsim_19_0,virtsim_94_2,12,1.5,-0.0160427807487,False
29,virtsim_19_0,virtsim_3_4,13,1.63,0.0534759358289,False
30,virtsim_19_0,virtsim_46_4,13,1.63,0.0534759358289,False
31,virtsim_19_0,virtsim_73_3,12,1.5,-0.0160427807487,False
32,virtsim_19_0,virtsim_73_1,13,1.63,0.0534759358289,False
33,virtsim_19_0,virtsim_26_3,12,1.5,-0.0160427807487,False
34,virtsim_19_0,virtsim_1_3,14,1.75,0.117647058824,False
35,virtsim_19_0,virtsim_25_3,11,1.38,-0.0802139037433,False
36,virtsim_19_0,virtsim_53_2,14,1.75,0.117647058824,False
37,virtsim_19_0,virtsim_54_4,12,1.5,-0.0160427807487,False
38,virtsim_19_0,virtsim_78_4,14,1.75,0.117647058824,False
39,virtsim_19_0,virtsim_88_3,14,1.75,0.117647058824,False
40,virtsim_19_0,virtsim_78_1,14,1.75,0.117647058824,False
41,virtsim_19_0,virtsim_78_3,14,1.75,0.117647058824,False
42,virtsim_19_0,virtsim_78_2,14,1.75,0.117647058824,False
43,virtsim_19_0,virtsim_57_4,10,1.25,-0.149732620321,False
44,virtsim_19_0,virtsim_33_2,11,1.38,-0.0802139037433,False
45,virtsim_19_0,virtsim_57_2,9,1.13,-0.213903743316,False
46,virtsim_19_0,virtsim_61_1,13,1.63,0.0534759358289,False
47,virtsim_19_0,virtsim_12_3,12,1.5,-0.0160427807487,False
48,virtsim_19_0,virtsim_12_2,14,1.75,0.117647058824,False
49,virtsim_19_0,virtsim_9_2,11,1.38,-0.0802139037433,False
50,virtsim_19_0,virtsim_9_4,10,1.25,-0.149732620321,False
51,virtsim_19_0,virtsim_67_4,15,1.88,0.187165775401,False
52,virtsim_19_0,virtsim_45_4,9,1.13,-0.213903743316,False
53,virtsim_19_0,virtsim_55_4,11,1.38,-0.0802139037433,False
54,virtsim_19_0,virtsim_18_4,11,1.38,-0.0802139037433,False
55,virtsim_19_0,virtsim_84_3,14,1.75,0.117647058824,False
56,virtsim_19_0,virtsim_90_1,12,1.5,-0.0160427807487,False
57,virtsim_19_0,virtsim_47_1,11,1.38,-0.0802139037433,False
58,virtsim_19_0,virtsim_90_4,13,1.63,0.0534759358289,False
59,virtsim_19_0,virtsim_86_2,14,1.75,0.117647058824,False
60,virtsim_19_0,virtsim_86_3,14,1.75,0.117647058824,False
61,virtsim_19_0,virtsim_86_1,14,1.75,0.117647058824,False
62,virtsim_19_0,virtsim_5_4,12,1.5,-0.0160427807487,False
63,virtsim_19_0,virtsim_94_3,12,1.5,-0.0160427807487,False
64,virtsim_19_0,virtsim_5_2,11,1.38,-0.0802139037433,False
65,virtsim_19_0,virtsim_27_4,12,1.5,-0.0160427807487,False
66,virtsim_19_0,virtsim_95_4,12,1.5,-0.0160427807487,False
67,virtsim_19_0,virtsim_68_3,9,1.13,-0.213903743316,False
68,virtsim_19_0,virtsim_50_4,13,1.63,0.0534759358289,False
69,virtsim_19_0,virtsim_50_1,13,1.63,0.0534759358289,False
70,virtsim_19_0,virtsim_99_2,13,1.63,0.0534759358289,False
71,virtsim_19_0,virtsim_56_1,13,1.63,0.0534759358289,False
72,virtsim_19_0,virtsim_56_3,13,1.63,0.0534759358289,False
73,virtsim_19_0,virtsim_15_2,15,1.88,0.187165775401,False
74,virtsim_19_0,virtsim_87_1,11,1.38,-0.0802139037433,False
75,virtsim_19_0,virtsim_6_1,13,1.63,0.0534759358289,False
76,virtsim_19_0,virtsim_13_4,12,1.5,-0.0160427807487,False
77,virtsim_19_0,virtsim_60_1,11,1.38,-0.0802139037433,False
78,virtsim_19_0,virtsim_60_4,12,1.5,-0.0160427807487,False
79,virtsim_19_0,virtsim_13_3,13,1.63,0.0534759358289,False
80,virtsim_19_0,virtsim_8_1,10,1.25,-0.149732620321,False
81,virtsim_19_0,virtsim_45_3,8,1.0,-0.283422459893,False
82,virtsim_19_0,virtsim_8_4,11,1.38,-0.0802139037433,False
83,virtsim_19_0,virtsim_91_3,12,1.5,-0.0160427807487,False
84,virtsim_19_0,virtsim_46_2,13,1.63,0.0534759358289,False
85,virtsim_19_0,virtsim_46_3,13,1.63,0.0534759358289,False
86,virtsim_19_0,virtsim_40_1,10,1.25,-0.149732620321,False
87,virtsim_19_0,virtsim_4_1,12,1.5,-0.0160427807487,False
88,virtsim_19_0,virtsim_52_1,15,1.88,0.187165775401,False
89,virtsim_19_0,virtsim_48_3,9,1.13,-0.213903743316,False
90,virtsim_19_0,virtsim_52_4,15,1.88,0.187165775401,False
91,virtsim_19_0,virtsim_76_2,12,1.5,-0.0160427807487,False
92,virtsim_19_0,virtsim_39_1,11,1.38,-0.0802139037433,False
93,virtsim_19_0,virtsim_39_2,12,1.5,-0.0160427807487,False
94,virtsim_19_0,virtsim_81_2,12,1.5,-0.0160427807487,False
95,virtsim_19_0,virtsim_81_4,12,1.5,-0.0160427807487,False
96,virtsim_19_0,virtsim_83_4,12,1.5,-0.0160427807487,False
97,virtsim_19_0,virtsim_85_1,12,1.5,-0.0160427807487,False
98,virtsim_19_0,virtsim_85_2,11,1.38,-0.0802139037433,False
99,virtsim_30_0,virtsim_31_4,12,1.5,-0.0160427807487,False
100,virtsim_30_0,virtsim_41_4,12,1.5,-0.0160427807487,False
101,virtsim_30_0,virtsim_64_1,14,1.75,0.117647058824,False
102,virtsim_30_0,virtsim_29_2,14,1.75,0.117647058824,False
103,virtsim_30_0,virtsim_29_1,14,1.75,0.117647058824,False
104,virtsim_30_0,virtsim_62_3,10,1.25,-0.149732620321,False
105,virtsim_30_0,virtsim_74_3,13,1.63,0.0534759358289,False
106,virtsim_30_0,virtsim_38_1,12,1.5,-0.0160427807487,False
107,virtsim_30_0,virtsim_38_2,12,1.5,-0.0160427807487,False
108,virtsim_30_0,virtsim_58_2,12,1.5,-0.0160427807487,False
109,virtsim_30_0,virtsim_24_3,13,1.63,0.0534759358289,False
110,virtsim_30_0,virtsim_69_4,12,1.5,-0.0160427807487,False
111,virtsim_30_0,virtsim_77_3,13,1.63,0.0534759358289,False
112,virtsim_30_0,virtsim_22_2,12,1.5,-0.0160427807487,False
113,virtsim_30_0,virtsim_22_3,12,1.5,-0.0160427807487,False
114,virtsim_30_0,virtsim_71_1,11,1.38,-0.0802139037433,False
115,virtsim_30_0,virtsim_71_2,12,1.5,-0.0160427807487,False
116,virtsim_30_0,virtsim_34_2,13,1.63,0.0534759358289,False
117,virtsim_30_0,virtsim_65_3,15,1.88,0.187165775401,False
118,virtsim_30_0,virtsim_37_2,12,1.5,-0.0160427807487,False
119,virtsim_30_0,virtsim_37_1,13,1.63,0.0534759358289,False
120,virtsim_30_0,virtsim_96_1,14,1.75,0.117647058824,False
121,virtsim_30_0,virtsim_96_3,13,1.63,0.0534759358289,False
122,virtsim_30_0,virtsim_96_4,14,1.75,0.117647058824,False
123,virtsim_30_0,virtsim_97_1,13,1.63,0.0534759358289,False
124,virtsim_30_0,virtsim_48_2,10,1.25,-0.149732620321,False
125,virtsim_30_0,virtsim_28_1,10,1.25,-0.149732620321,False
126,virtsim_30_0,virtsim_20_2,14,1.75,0.117647058824,False
127,virtsim_30_0,virtsim_94_2,11,1.38,-0.0802139037433,False
128,virtsim_30_0,virtsim_3_4,14,1.75,0.117647058824,False
129,virtsim_30_0,virtsim_46_4,16,2.0,0.251336898396,False
130,virtsim_30_0,virtsim_73_3,12,1.5,-0.0160427807487,False
131,virtsim_30_0,virtsim_73_1,13,1.63,0.0534759358289,False
132,virtsim_30_0,virtsim_26_3,12,1.5,-0.0160427807487,False
133,virtsim_30_0,virtsim_1_3,13,1.63,0.0534759358289,False
134,virtsim_30_0,virtsim_25_3,13,1.63,0.0534759358289,False
135,virtsim_30_0,virtsim_53_2,13,1.63,0.0534759358289,False
136,virtsim_30_0,virtsim_54_4,10,1.25,-0.149732620321,False
137,virtsim_30_0,virtsim_78_4,11,1.38,-0.0802139037433,False
138,virtsim_30_0,virtsim_88_3,12,1.5,-0.0160427807487,False
139,virtsim_30_0,virtsim_78_1,11,1.38,-0.0802139037433,False
140,virtsim_30_0,virtsim_78_3,11,1.38,-0.0802139037433,False
141,virtsim_30_0,virtsim_78_2,11,1.38,-0.0802139037433,False
142,virtsim_30_0,virtsim_57_4,13,1.63,0.0534759358289,False
143,virtsim_30_0,virtsim_33_2,12,1.5,-0.0160427807487,False
144,virtsim_30_0,virtsim_57_2,13,1.63,0.0534759358289,False
145,virtsim_30_0,virtsim_61_1,12,1.5,-0.0160427807487,False
146,virtsim_30_0,virtsim_12_3,11,1.38,-0.0802139037433,False
147,virtsim_30_0,virtsim_12_2,11,1.38,-0.0802139037433,False
148,virtsim_30_0,virtsim_9_2,12,1.5,-0.0160427807487,False
149,virtsim_30_0,virtsim_9_4,11,1.38,-0.0802139037433,False
150,virtsim_30_0,virtsim_67_4,10,1.25,-0.149732620321,False
151,virtsim_30_0,virtsim_45_4,11,1.38,-0.0802139037433,False
152,virtsim_30_0,virtsim_55_4,14,1.75,0.117647058824,False
153,virtsim_30_0,virtsim_18_4,12,1.5,-0.0160427807487,False
154,virtsim_30_0,virtsim_84_3,12,1.5,-0.0160427807487,False
155,virtsim_30_0,virtsim_90_1,11,1.38,-0.0802139037433,False
156,virtsim_30_0,virtsim_47_1,13,1.63,0.0534759358289,False
157,virtsim_30_0,virtsim_90_4,11,1.38,-0.0802139037433,False
158,virtsim_30_0,virtsim_86_2,12,1.5,-0.0160427807487,False
159,virtsim_30_0,virtsim_86_3,12,1.5,-0.0160427807487,False
160,virtsim_30_0,virtsim_86_1,12,1.5,-0.0160427807487,False
161,virtsim_30_0,virtsim_5_4,14,1.75,0.117647058824,False
162,virtsim_30_0,virtsim_94_3,12,1.5,-0.0160427807487,False
163,virtsim_30_0,virtsim_5_2,13,1.63,0.0534759358289,False
164,virtsim_30_0,virtsim_27_4,11,1.38,-0.0802139037433,False
165,virtsim_30_0,virtsim_95_4,12,1.5,-0.0160427807487,False
166,virtsim_30_0,virtsim_68_3,12,1.5,-0.0160427807487,False
167,virtsim_30_0,virtsim_50_4,12,1.5,-0.0160427807487,False
168,virtsim_30_0,virtsim_50_1,12,1.5,-0.0160427807487,False
169,virtsim_30_0,virtsim_99_2,11,1.38,-0.0802139037433,False
170,virtsim_30_0,virtsim_56_1,14,1.75,0.117647058824,False
171,virtsim_30_0,virtsim_56_3,13,1.63,0.0534759358289,False
172,virtsim_30_0,virtsim_15_2,10,1.25,-0.149732620321,False
173,virtsim_30_0,virtsim_87_1,13,1.63,0.0534759358289,False
174,virtsim_30_0,virtsim_6_1,12,1.5,-0.0160427807487,False
175,virtsim_30_0,virtsim_13_4,13,1.63,0.0534759358289,False
176,virtsim_30_0,virtsim_60_1,13,1.63,0.0534759358289,False
177,virtsim_30_0,virtsim_60_4,15,1.88,0.187165775401,False
178,virtsim_30_0,virtsim_13_3,13,1.63,0.0534759358289,False
179,virtsim_30_0,virtsim_8_1,14,1.75,0.117647058824,False
180,virtsim_30_0,virtsim_45_3,11,1.38,-0.0802139037433,False
181,virtsim_30_0,virtsim_8_4,15,1.88,0.187165775401,False
182,virtsim_30_0,virtsim_91_3,12,1.5,-0.0160427807487,False
183,virtsim_30_0,virtsim_46_2,15,1.88,0.187165775401,False
184,virtsim_30_0,virtsim_46_3,15,1.88,0.187165775401,False
185,virtsim_30_0,virtsim_40_1,12,1.5,-0.0160427807487,False
186,virtsim_30_0,virtsim_4_1,13,1.63,0.0534759358289,False
187,virtsim_30_0,virtsim_52_1,12,1.5,-0.0160427807487,False
188,virtsim_30_0,virtsim_48_3,9,1.13,-0.213903743316,False
189,virtsim_30_0,virtsim_52_4,12,1.5,-0.0160427807487,False
190,virtsim_30_0,virtsim_76_2,11,1.38,-0.0802139037433,False
191,virtsim_30_0,virtsim_39_1,12,1.5,-0.0160427807487,False
192,virtsim_30_0,virtsim_39_2,13,1.63,0.0534759358289,False
193,virtsim_30_0,virtsim_81_2,13,1.63,0.0534759358289,False
194,virtsim_30_0,virtsim_81_4,14,1.75,0.117647058824,False
195,virtsim_30_0,virtsim_83_4,11,1.38,-0.0802139037433,False
196,virtsim_30_0,virtsim_85_1,12,1.5,-0.0160427807487,False
197,virtsim_30_0,virtsim_85_2,11,1.38,-0.0802139037433,False
198,virtsim_74_0,virtsim_74_3,1,0.13,-0.748663101604,True
199,virtsim_74_0,virtsim_38_1,11,1.38,-0.0802139037433,False
200,virtsim_74_0,virtsim_38_2,10,1.25,-0.149732620321,False
201,virtsim_74_0,virtsim_58_2,13,1.63,0.0534759358289,False
202,virtsim_74_0,virtsim_24_3,13,1.63,0.0534759358289,False
203,virtsim_74_0,virtsim_69_4,12,1.5,-0.0160427807487,False
204,virtsim_74_0,virtsim_77_3,13,1.63,0.0534759358289,False
205,virtsim_74_0,virtsim_22_2,13,1.63,0.0534759358289,False
206,virtsim_74_0,virtsim_22_3,13,1.63,0.0534759358289,False
207,virtsim_74_0,virtsim_71_1,11,1.38,-0.0802139037433,False
208,virtsim_74_0,virtsim_71_2,10,1.25,-0.149732620321,False
209,virtsim_74_0,virtsim_34_2,14,1.75,0.117647058824,False
210,virtsim_74_0,virtsim_65_3,12,1.5,-0.0160427807487,False
211,virtsim_74_0,virtsim_37_2,13,1.63,0.0534759358289,False
212,virtsim_74_0,virtsim_37_1,12,1.5,-0.0160427807487,False
213,virtsim_74_0,virtsim_96_1,11,1.38,-0.0802139037433,False
214,virtsim_74_0,virtsim_96_3,10,1.25,-0.149732620321,False
215,virtsim_74_0,virtsim_96_4,9,1.13,-0.213903743316,False
216,virtsim_74_0,virtsim_97_1,12,1.5,-0.0160427807487,False
217,virtsim_74_0,virtsim_48_2,14,1.75,0.117647058824,False
218,virtsim_74_0,virtsim_28_1,12,1.5,-0.0160427807487,False
219,virtsim_74_0,virtsim_20_2,12,1.5,-0.0160427807487,False
220,virtsim_74_0,virtsim_94_2,8,1.0,-0.283422459893,False
221,virtsim_74_0,virtsim_3_4,11,1.38,-0.0802139037433,False
222,virtsim_74_0,virtsim_46_4,10,1.25,-0.149732620321,False
223,virtsim_74_0,virtsim_73_3,11,1.38,-0.0802139037433,False
224,virtsim_74_0,virtsim_73_1,11,1.38,-0.0802139037433,False
225,virtsim_74_0,virtsim_26_3,12,1.5,-0.0160427807487,False
226,virtsim_74_0,virtsim_1_3,13,1.63,0.0534759358289,False
227,virtsim_74_0,virtsim_25_3,14,1.75,0.117647058824,False
228,virtsim_74_0,virtsim_53_2,11,1.38,-0.0802139037433,False
229,virtsim_74_0,virtsim_54_4,10,1.25,-0.149732620321,False
